Makossa (2)								
Schelmanoff								
Drew Miller								
Turgay	/artist/111892:Musoe	man	Duitsland	DJ				{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/musoe', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/100001256953972'}
Alexis Fair								
Oliver Albach								
Squeak								
Rich Green								
Vesnu								
Edvin Wikner								
Vinicius Honorio	/artist/118918:Vinicius-Honorio	man	Brazilië	DJ	techno	https://www.viniciushonorio.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/viniciushonorio', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/22HcjzDlePLqK05zIlyn3L', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/viniciushonorio', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/vinihonoriobr/', 'twitter': 'https://partyflock.nlhttps://twitter.com/vinihonoriobr', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/830664933615312'}
Matteo Spedicati	/artist/83822:Matteo-Spedicati	man	Italië	DJ	minimal, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/matteospedicati', 'twitter': 'https://partyflock.nlhttps://twitter.com/matteospedicati', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/matteospedicati'}
smog [oqko]								
Soundprofile								
Fez	/artist/18642:Fezz	vrouw	Nederland	DJ	hardcore, hardhouse, hardstyle, jump	http://www.ultrasonik.nl/		{}
Kreida								
Soutine								
Mischkonsum								
DVJ Burzhuy								
Dj FzN								
C.J. Hartmann								
DJ Steff Vee								
Chris Vaux								
Jaetiago								
Street Funk								
Primus V								
Félicia Atkinson	/artist/122248:Felicia-Atkinson	vrouw	Frankrijk	instrumentalist		https://feliciaatkinson.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/fefeatkinson', 'twitter': 'https://partyflock.nlhttps://twitter.com/atkinsonfelicia', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/5YQURNvswNpWWUWyeNT7we', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1167874027'}
Emanuele Inga	/artist/117309:Inga	man	Spanje	DJ	dub, minimal, techhouse, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/djinga', 'twitter': 'https://partyflock.nlhttps://twitter.com/Emanuele_Inga', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/356018277750269'}
Adam the goose								
Mirezzz								
Mike Drop	/artist/85234:Dropgun	man	Rusland	DJ, groep				{'soundcloud': 'https://partyflock.nlhttps://www.soundcloud.com/dropgun', 'twitter': 'https://partyflock.nlhttps://twitter.com/DropgunMusic', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/dropguntv', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/551387768268896'}
k21								
John Adam	/artist/74105:Chromatics		Verenigde Staten	band	electro			{}
Jon Silva								
Cole Black								
Sheehan & Clausen	/artist/121967:Altered-State	man	Ierland	DJ	psytrance			{'facebook': 'https://partyflock.nlhttps://www.facebook.com/957244264325912'}
Tomislav	/artist/75410:Tomy-DeClerque	man	Slovenië	DJ	techno	http://www.tomydeclerque.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/tomydeclerque', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/4d3FmiDp8Uv62abql3np07', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/tomydeclerque', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/tomydeclerque/', 'twitter': 'https://partyflock.nlhttps://twitter.com/tomydeclerque', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/110617395117'}
Leusha								
MI DI								
DJ E.M.								
Acid DJ								
Lanx Van Naamene								
Solan	/artist/53301:Raul-Solanze	man	Nederland	DJ	electro, funk, groove, house, latin			{}
Andrea Arcangeli								
Mancini	/artist/93803:Cleveland	man	Luxemburg	DJ				{'facebook': 'https://partyflock.nlhttps://www.facebook.com/249753708446776'}
Trinitron								
Menasse Workala	/artist/48591:Menasse-Workala	man	Nederland	DJ	house, techhouse, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/mworkala', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/100000067428435'}
Joseph Berry								
Iga	/artist/93876:Wata-Igarashi	man	Japan	DJ	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/wata', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/124165024302647'}
Lars Huismann								
C.love	/artist/101166:C-love	vrouw	Verenigde Staten	DJ, instrumentalist				{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/cloveontherocks-1', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/108917875803540'}
Will Tuff								
Stop File	/artist/89343:Stop-File	man	Italië	DJ, producer, groep	deephouse, house, techhouse, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/stop-file', 'twitter': 'https://partyflock.nlhttps://twitter.com/stop_file'}
Maze & Masters	/artist/94198:Maze-and-Masters	vrouw	Verenigd Koninkrijk	DJ	house, techno			{'soundcloud': 'https://partyflock.nlhttps://www.soundcloud.com/mazeandmasters', 'twitter': 'https://partyflock.nlhttps://www.twitter.com/mazeandmasters', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/397291377018169'}
Francesco Stella								
