Alex Cvetkov	/artist/70329:Alex-Cvetkov	man	Slovenië	DJ	electro, house, techno			{'soundcloud': 'https://partyflock.nlhttps://www.soundcloud.com/alex-cvetkov', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/149291895105521'}
Alex Sedano								
djb	/artist/98786:Djbdjbdjb	man	Nederland	DJ				{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/djbdjbdjb', 'twitter': 'https://partyflock.nlhttps://twitter.com/thomas_djb', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/thomas_djb/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/166984526686177'}
Andy Rray								
stevePD								
Mateo Scramm								
Lost.Act	/artist/113223:Lost-Act	man	Rusland	DJ, producer	house, minimal, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/lost-act', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/lost.act/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/470442726425827'}
D'Jamency	/artist/95043:DJamency	man	Frankrijk	DJ		http://www.djamency.com/		{'soundcloud': 'https://partyflock.nlhttps://www.soundcloud.com/djamency', 'twitter': 'https://partyflock.nlhttps://www.twitter.com/djamency', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/36663707708'}
Murvin Sound								
Niko Fantin								
Weeckd								
Viktor Talking Machine	/artist/88800:Viktor-Talking-Machine	man	Duitsland	DJ, groep	deephouse, techno		http://www.monaberry.de/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/viktor-talking-machine', 'instagram': 'https://partyflock.nlhttps://instagram.com/viktor_talking_machine/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/650158205002540'}
Clinton Houlker								
Nico Etorena								
LUVJAM								
Emily J								
Lidia De Luca								
Ady Toledano								
Wellington Almeida								
Volte-Face	/artist/93705:Volte-Face	man	Verenigd Koninkrijk	DJ	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/volte_face_bleed', 'twitter': 'https://partyflock.nlhttps://twitter.com/Volte_Face_DJ', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/252393944947482'}
Adrian Pickard								
Undr P								
Zucchi	/artist/111012:The-Staplers	mix	Italië	live act, groep	rock			{'facebook': 'https://partyflock.nlhttps://www.facebook.com/1423140037988062'}
Antonio Vallecillo								
M.in & Bastian Schuster	/artist/56085:M-in	man	Duitsland	DJ	house		http://www.pearls-booking.com/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/m-in', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/100000897891236'}
Pastaboys	/artist/44929:Pastaboys	man	Italië	DJ, groep	electro, house, minimal	http://www.pastaboys.com/		{}
Yaman	/artist/11479:Yamani		Nederland	DJ	groove, house, progressive trance			{}
