Daniel Decat								
Armando Mendes								
Dj Ricardo	/artist/28832:Trunx-DJ	man	Nederland	DJ	classics, early hardcore, hardcore			{}
Si Heslin								
Max Cortes								
Hayden F	/artist/110092:Hayden-F	man	Frankrijk	DJ	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/hayden_f', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/hayden.f_/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/117158001767431'}
MALIO								
Brian Taylor								
Anderson Musik								
Gomy								
Gil-O								
Zyril								
Janko	/artist/109096:David-Legend	man	Duitsland	DJ	deephouse, funk, soulful house	http://www.davidlegend.de/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/davidlegend', 'twitter': 'https://partyflock.nlhttps://twitter.com/djdavidlegend', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/Dawid_Antoni/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/100000967553546'}
Josefine Hellström Hansson								
Kurd Maverick	/artist/45803:Kurd-Maverick	man	Duitsland	DJ	electro, house	http://www.kurdmaverick.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/kurd-maverick', 'twitter': 'https://partyflock.nlhttps://twitter.com/kurd_maverick', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/KURDMAVERICK', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/86043793973'}
M.Fukuda								
Jody Vukas								
Mr Moss								
Hugo Hoppmann								
Phantomas								
Alessio Cala'								
Pongie147								
Damian Schwartz	/artist/34510:Damian-Schwartz	man	Spanje	DJ, live act	minimal, techhouse, techno			{}
AlunaGeorge	/artist/75618:AlunaGeorge		Verenigd Koninkrijk	live act	garage, hip hop, house, r&b, soulful house	http://www.alunageorge.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/alunageorge', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/160916963945869'}
Antoni Sierakowski								
Emanuele Rossini								
Szkatulski & Kosmalski								
Juan Mauricio Rojas								
Jaegerossa								
Broken Bone	/artist/83115:St-Paul-and-The-Broken-Bones	man	Verenigde Staten	band	soulful house	http://stpaulandthebrokenbones.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/spbb-1', 'twitter': 'https://partyflock.nlhttps://twitter.com/StP_BrokenBones', 'instagram': 'https://partyflock.nlhttps://instagram.com/stpaulandthebrokenbones', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/315276085187787'}
Anibal A								
Altroy								
Phat Effects								
Joanna Jago								
Daniel Trickski	/artist/38074:Trickski	man	Duitsland	DJ	acid, house, minimal, techhouse, techno			{}
Larry J								
Toomy Disco								
Funsize Jonny								
Manea	/artist/33222:Maneater	man	Nederland	live act, DJ	terror			{}
Vilko								
Jam' On								
Sami T								
Stärker								
Fady	/artist/38815:Fady-Ferraye	man	Libanon	DJ	progressive trance, techhouse		http://www.labyrinthbookings.com/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/fadyferraye', 'twitter': 'https://partyflock.nlhttps://twitter.com/fadyferraye', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/fadyferraye', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/178807296350'}
Adil Hiani	/artist/94840:Adil-Hiani	man	Marokko	DJ, producer	eclectic			{'facebook': 'https://partyflock.nlhttps://www.facebook.com/129046000476227'}
Sam Frazier								
J Kar								
A-Mari								
Patrick Copeland								
Andrei Fiber								
Dimo Kyrmanidis								
Hertzen								
Markus Nikolai								
Doug Gomez								
Yves V Henri								
derOptiker								
