Nier	/artist/66154:Niereich	man	Oostenrijk	DJ, live act	techno	http://www.niereich.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/niereich', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/DjThePete', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/181343035218349'}
Noël Tale								
De Posada								
Robbie Gallagher								
Hugo Mendez	/artist/70606:Hugo-Mendez	man	Sri Lanka	DJ	afro, cumbia, salsa			{'facebook': 'https://partyflock.nlhttps://www.facebook.com/674417441'}
Markantonio	/artist/14031:Markantonio	man	Italië	DJ	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/markantonio', 'twitter': 'https://partyflock.nlhttps://twitter.com/DJMarkantonio', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/54261561560'}
Monica Electronica	/artist/10587:Monica-Electronica	vrouw	Nederland	DJ	electro, italo, new beat		http://www.organisedmusic.com/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/monicaelectronica', 'twitter': 'https://partyflock.nlhttps://twitter.com/M_Electronica', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/100000673324141'}
OSKA	/artist/77875:Noisecontrollers	man	Nederland	DJ, live act, producer	hardstyle	http://www.noisecontrollers.com/	http://www.platinum-agency.com/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/noisecontrollers', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/6qJ61DomA73g7jQEKESw9Z', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/noisecontrollers', 'instagram': 'https://partyflock.nlhttps://instagram.com/noisecontrollers', 'itunes': 'https://partyflock.nlhttp://itunes.apple.com/artist/noisecontrollers/id251694842', 'twitter': 'https://partyflock.nlhttps://twitter.com/Noisecontroller', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/20553908311'}
Sui Generis	/artist/45787:Sui-Generis	man	Nederland	DJ	techhouse, techno			{}
Splitpot								
Adam Faz								
James Rogan								
Larry Tee	/artist/83440:Calyx-and-TeeBee	man	Verenigd Koninkrijk	DJ, groep	drum & bass		http://primarytalent.com/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/calyxteebee', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/153388628066314'}
KMD & Tekne								
Chillaxxx	/artist/65694:Chillaxxx	vrouw	Nederland	DJ	deephouse, minimal, techno			{}
Roland Cespedes								
Passtel								
Neuvikal Soule								
Bueno Bros								
Adam Jay	/artist/7849:Adam-Jay	man	Verenigde Staten	DJ, producer	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/adamjay', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/279759440554'}
Traela								
Giorgio Azna								
Forbes	/artist/36633:David-Forbes	man	Schotland	DJ	house, techno, trance	http://www.david-forbes.com/		{'twitter': 'https://partyflock.nlhttps://www.twitter.com/djdavidforbes', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/djdavidforbes', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/106554646501'}
Go Hiyama	/artist/26541:Go-Hiyama	man	Japan	DJ, producer	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/go-hiyama', 'twitter': 'https://partyflock.nlhttps://twitter.com/gohiyama', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/113921178676'}
Arcangel								
Ms.Lefki								
David Pasternack	/artist/84184:Blind-Observatory	man	Duitsland	DJ				{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/blind-observatory', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/350877971671952'}
Joel Pujol								
Kognitif								
OSTINATO	/artist/82244:Duo-Ostinato	man	Nederland	2 × DJ, groep	deephouse, progressive trance			{}
BLD								
Óscar de Rivera	/artist/61582:Oscar-de-Rivera	man	Spanje	DJ	electro, house, techno			{}
