Fraggle	/artist/119678:Fraggleshock	man	Verenigd Koninkrijk	DJ	hardcore, speedcore, terror			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/mjc712', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/239539243341512'}
Hi & Saberhägen	/artist/122014:Hi-Profile	man	Griekenland	DJ	progressive trance	https://www.hiprofile.info/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/HiProfileGR', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/17PkxBXOKX2p2ydL1RTK75?fo=1', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/HiProfileGR', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/HiProfileGR/', 'twitter': 'https://partyflock.nlhttps://twitter.com/HiProfileGR', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/148974695124946'}
Flowing	/artist/46488:Flowing	mix	Nederland	DJ, live act, groep	house, minimal, techhouse, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/flowing', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/Flowingdjlive', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/83162156436'}
Chris Smooth								
Dave Turk								
Deysun								
Oli Hemingway								
Jackola	/artist/64470:Jackola		Verenigde Staten	DJ	house	http://www.jackola.net		{'facebook': 'https://partyflock.nlhttps://www.facebook.com/5670804948'}
Jacob Chenaux	/artist/110822:Bodin-and-Jacob	man	Duitsland	DJ, groep	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/bodin-1', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/404518209585597'}
T.E.D.	/artist/70418:T-E-D	man	Nederland	DJ	deephouse, dirty house, dubstep, hip hop, house, r&b			{'twitter': 'https://partyflock.nlhttps://twitter.com/MrNeilsonn', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/100001596452743'}
Simon Topliss								
