Project 95								
Mush (BE)								
Yak (1)								
Chapter Digital	/artist/77571:Chapter-Digital	man	Nederland	DJ	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/chapter-digital', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/470042086343851'}
Colorhadoo								
Khruangbin	/artist/109302:Khruangbin	mix	Verenigde Staten	band		http://www.khruangbin.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/khruangbin', 'twitter': 'https://partyflock.nlhttps://twitter.com/khruangbin', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/2mVVjNmdjXZZDvhgQWiakk', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/101716123258801'}
Shiyam								
Davide D'Amico								
Vector Lovers	/artist/24966:Vector-Lovers	man	Verenigd Koninkrijk	live act, producer	ambient, electro	http://www.vector-lovers.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/vector-lovers', 'twitter': 'https://partyflock.nlhttps://twitter.com/vectorlovers'}
Juan Bailey								
Milkrun								
Fontène	/artist/117342:Fontene	man	Frankrijk	DJ	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/fontene-official', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/0OPDgrWAdqDDaR4kLnolYi', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/fontenemusic/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1480901345567914'}
YORG	/artist/108740:Borokov-Borokov	man	België	live act, groep	electronica			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/borokovborokov', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/borokovborokov/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/951363581586344'}
Andy Daniell	/artist/30461:Andy-Daniell	man	Verenigd Koninkrijk	DJ, producer	house			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/andydaniell', 'twitter': 'https://partyflock.nlhttps://twitter.com/andydaniell'}
