Martin Brodin								
Gilbert Graef								
Deeds	/artist/59079:Jaxon-Deeds	man	Nederland	DJ	dubstep, eclectic, funk, house, minimal, techhouse			{}
Daylomar								
Miki Stentella	/artist/111959:Miki-Stentalla	man	Italië	DJ	house, techhouse, techno			{'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/MicheleStentellaDJ', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/miki-stentella', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1509354452', 'twitter': 'https://partyflock.nlhttps://twitter.com/stentelladj'}
Dimitry Louis	/artist/99297:Another-Aspect	man	Nederland	DJ, groep	house, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/anotheraspect'}
Gary Gritness	/artist/102816:Gary-Gritness	man	Frankrijk	instrumentalist		http://www.garygritness.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/garygritness', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/654060081373895', 'twitter': 'https://partyflock.nlhttps://twitter.com/slikktim'}
Christopher T								
Bo, Nijs en hun denkbeeldige vriendje	/artist/39082:Bo-Nijs-en-hun-denkbeeldige-vriendje	man	Nederland	DJ, groep	techhouse, techno			{}
Whomi	/artist/79648:Whomi	man	Italië	DJ	electro, house, techno	http://www.whomimusic.com/		{'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/whomimusic', 'soundcloud': 'https://partyflock.nlhttps://www.soundcloud.com/whomi', 'instagram': 'https://partyflock.nlhttps://instagram.com/whomimusic', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/380405738711930', 'itunes': 'https://partyflock.nlhttp://itunes.apple.com/artist/whomi/id669019271', 'twitter': 'https://partyflock.nlhttps://www.twitter.com/whomimusic'}
Bombardier	/artist/73458:Rilan-and-The-Bombardiers		Nederland	zanger, band	funk, hip hop, soulful house	http://rilanandthebombardiers.nl/		{'youtube': 'https://partyflock.nlhttps://www.youtube.com/rilanbombardiers', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/131900180186079'}
Torix More	/artist/90595:Torix-More	man	Nederland	DJ, producer	techno			{'facebook': 'https://partyflock.nlhttps://www.facebook.com/1033624646689394'}
Sergio Del Sol								
Lef.Peng								
Mariano Santos								
Zoo Brazil	/artist/30053:Zoo-Brazil	man	Zweden	DJ	electro, house, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/zoo-brazil', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/7KXpXc29g9x7kFBnM2HcrM', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/120991261569756', 'twitter': 'https://partyflock.nlhttps://twitter.com/realzoobrazil'}
Carsten Spieß								
Fina	/artist/6432:Binary-Finary	man	Australië	DJ, live act, groep	progressive trance, trance	http://www.binary-finary.com/		{'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/binaryfinary2010', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/binaryfinary', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/binaryfinary/', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/5suoHSdDiYsjikHNVdYYKe', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/15842045044', 'twitter': 'https://partyflock.nlhttps://twitter.com/binary_finary'}
Throwin Shapes								
Sir Leaks								
Fulvio Ruffert								
Maja Pa								
Avior								
Viceversa	/artist/96638:Vice-Versa	man	Nederland	DJ, groep	progressive trance			{'youtube': 'https://partyflock.nlhttps://www.youtube.com/channel/UCDi1cSVZiZBlWLbbkZTQ1vg', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/djviceversa', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1597767503833307', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/vice.versa.music/'}
Merlo	/artist/120537:MERLO	man	België	DJ		http://djmerlo.be/		{'youtube': 'https://partyflock.nlhttps://www.youtube.com/channel/UC2UtFnuV69ahd3njzCekslg', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/deejaymerlo', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/373228132693562', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/deejaymerlo/'}
Mondowski								
Nick Rider								
Rooven								
Sinert								
Agnès	/artist/108554:Rawleen	vrouw	Zwitserland	DJ	early hardcore, hardstyle, raw hardstyle			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/djrawleen', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/agnes_rawleen/'}
Captain Dark								
Kaltmiete								
Drew Cox								
G Marcel								
Yves.								
Stave	/artist/106069:Robs	man	Nederland	MC				{'facebook': 'https://partyflock.nlhttps://www.facebook.com/100002377930342'}
Guim Lebowski								
Tender Buttons								
Björn Störig	/artist/102770:Bjorn-Storig	man	Duitsland	DJ			http://www.stilvortalent.de/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/bjoern-stoerig', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/100000230213003', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/bjoestoe/'}
Daniel Fontera								
Phootz								
Blasquez & Holocaos								
Logistics	/artist/45134:Logistics	man	Verenigd Koninkrijk	DJ, 1 × live act	drum & bass			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/logisticsmusic', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/14926140948'}
Maneuver	/artist/98023:Evasive-Maneuvers	man	Nederland	DJ	bass, breaks			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/evasivemaneuvers'}
Miguel Toro	/artist/51439:Miguel-Toro	man	Venezuela	live act	house, minimal, techhouse, techno			{}
Connie	/artist/95898:Connie-Komen		Nederland	DJ	disco, funk, pop			{'facebook': 'https://partyflock.nlhttps://www.facebook.com/433704270110504'}
Ketev	/artist/89162:Ketev	man	Duitsland	live act	techno	http://cargocollective.com/ketev		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/ketev', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/180135535514188'}
Greg Edwards								
Wata Igarashi	/artist/93876:Wata-Igarashi	man	Japan	DJ	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/wata', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/124165024302647'}
Duck Sauce	/artist/66036:Duck-Sauce	man	Canada	DJ, groep	disco, house	http://www.quackisback.com/		{'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/DuckSauceVEVO', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/ducksaucenyc', 'itunes': 'https://partyflock.nlhttp://itunes.apple.com/artist/duck-sauce/id335319790', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/165962107661', 'twitter': 'https://partyflock.nlhttps://twitter.com/DuckSauceNYC'}
DJ Zola								
Task (1)								
Lina Prey	/artist/96418:Lina-Prey	vrouw	Litouwen	DJ	deephouse, techhouse, techno			{'facebook': 'https://partyflock.nlhttps://www.facebook.com/1478615475710942'}
Audri	/artist/122802:Audri	man	Italië	DJ	breaks, electro, experimental, house, minimal, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/dj-audri', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/0JuZ1c2WKKRZEj1o2N0zMt', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/553704748'}
Guiddo								
Andy Woods	/artist/57045:GDO-and-Andy-Woods	man	Nederland	DJ, groep	eclectic, electro, house			{}
Rainman (1)								
Luke Wolfman								
Angelo Tortora								
Club Masterz								
Philipp Chmel								
Captain Fufanu								
Lynus								
Sam from Checkout								
Tyco	/artist/113098:TYCO	man	Nederland	DJ	techhouse, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/tycohendriks', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1219497583'}
Abel Ramos	/artist/3624:Abel-Ramos	man	Spanje	DJ	house	http://www.abelramos.es/		{'youtube': 'https://partyflock.nlhttps://www.youtube.com/abelramostv', 'soundcloud': 'https://partyflock.nlhttps://www.soundcloud.com/abelramos', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/72424353227', 'twitter': 'https://partyflock.nlhttps://www.twitter.com/djabelramos'}
Mr. Kaizen								
Supacooks								
Smiles Davis								
Ingefära								
Peter Brazina								
E R E Z	/artist/120285:A-z-e-r-t-y-klavierwerke	man	België		downtempo			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/azertyklavierwerke', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1987728068134966'}
Roberta Nicholls	/artist/112744:Roberta-Nicholls	vrouw	Malta	DJ	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/robertanicholls', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/robertanichollsofficial/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/772855336154136', 'twitter': 'https://partyflock.nlhttps://twitter.com/nichollsmusicuk'}
Noba	/artist/122091:N-O-B-A	man	Frankrijk	DJ	techno		http://trivialbookings.com/noba.html	{'instagram': 'https://partyflock.nlhttps://www.instagram.com/noba_official/', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/nobaofficial', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/5MIr8QoqIu4PfJayaNTjb8', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1575638147', 'twitter': 'https://partyflock.nlhttps://twitter.com/NOBAtweet'}
Phat Phil Cooper								
Legendary Children								
Tripsy								
Marko Legra								
dieler								
Codam								
Russel Clay								
Theo Motion								
Jeremy Berman								
Mi.Stech								
T KODE								
Geecee								
John Weltreise								
Neal Hudson								
Liubo Ursiny	/artist/62458:Liubo-Ursiny	man	Bulgarije	DJ	house, techno	http://www.liuboursiny.com/		{}
