Dean Seymour								
Dual Method								
ODD	/artist/76859:Pegboard-Nerds	man	Denemarken	DJ, groep	dubstep, electro, eurodance, future bass, future house, house, techno, trance, trap	http://www.pegboardnerds.com/		{'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/PegboardNerds', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/pegboardnerds', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/pegboardnerds/', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/0lLY20XpZ9yDobkbHI7u1y', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/128914267193811', 'twitter': 'https://partyflock.nlhttps://twitter.com/PegboardNerds'}
Marshall	/artist/119676:Demonic-Technique	man	Verenigd Koninkrijk	DJ	frenchcore, hardcore, uptempo hardcore			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/demonic_technique', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1492200494374595'}
H330								
Kidoo								
INTENTIONALLYCOLD								
Maurice Martingale								
Quimshasa								
James Deadly								
Eefje de Visser	/artist/108159:Eefje-de-Visser	vrouw	Nederland	zangeres		http://eefjedevisser.com/		{'facebook': 'https://partyflock.nlhttps://www.facebook.com/110683878968697', 'spotify': 'https://partyflock.nlhttps://open.spotify.com/artist/33KABng8GO42ojFJVcABxQ', 'twitter': 'https://partyflock.nlhttps://twitter.com/eefjedevisser/', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/eefjedevisser/'}
Luke Stunt								
Roan Fend								
Autim								
DJ Solveg								
Conrad Christ								
Max Kelly	/artist/3588:Max-Enforcer	man	Nederland	DJ, producer	hardstyle			{'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/djmaxenforcer', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/djmaxenforcer', 'itunes': 'https://partyflock.nlhttp://itunes.apple.com/artist/max-enforcer/id210355158', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/150986248270555', 'twitter': 'https://partyflock.nlhttps://twitter.com/max_enforcer'}
Master Stepz	/artist/289:Master-Stepz			DJ				{}
Souki	/artist/91831:Soukie-and-Windish	man	Duitsland	DJ, groep				{'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/urslvideo', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/soukie-windish', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/106810662693050'}
Timothy J. Fairplay	/artist/84519:Timothy-J-Fairplay	man	Verenigd Koninkrijk	DJ	electro			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/timothy-j-fairplay', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/687006642'}
kr:pt								
Albin Kaczka								
Jens Kühnemann								
Alex Wolfenden	/artist/96003:Alex-Wolfenden	man	Verenigd Koninkrijk	DJ	chillout, deephouse, groove, house			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/alexwolfenden', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/1430022500543962', 'twitter': 'https://partyflock.nlhttps://twitter.com/djalexwolfenden'}
Hybrid Leisureland								
Micky Da Funk	/artist/104675:Micky-da-Funk	man	Italië	DJ	funk, house, techno			{'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/DJMICKYdafunk', 'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/micky-da-funk', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/djmickydafunk/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/50078089030', 'twitter': 'https://partyflock.nlhttps://twitter.com/mickydafunk'}
