Tensnake	/artist/54731:Tensnake	man	Duitsland	DJ, live act	house, minimal	http://www.tensnake.com/		{'soundcloud': 'https://partyflock.nlhttps://www.soundcloud.com/tensnake', 'twitter': 'https://partyflock.nlhttps://www.twitter.com/tensnake', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/tensnake', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/44973344453'}
Daniel Avery	/artist/68377:Daniel-Avery	man	Verenigd Koninkrijk	DJ	house, techno	http://www.danielavery.co.uk/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/danielavery', 'itunes': 'https://partyflock.nlhttp://itunes.apple.com/artist/daniel-avery/id348559886', 'twitter': 'https://partyflock.nlhttps://twitter.com/danielmarkavery', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/danielmarkavery', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/148483738513299'}
Daniele Baldelli	/artist/35620:Daniele-Baldelli	man	Italië	DJ	disco, funk	http://www.danielebaldelli.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/danielebaldelli', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/16252262678'}
B.Traits	/artist/68754:B-Traits	vrouw	Canada	DJ, producer	drum & bass	http://www.btraits.com/		{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/btraits', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/14601942595'}
Dense & Pika	/artist/74502:Dense-and-Pika	man	Verenigd Koninkrijk	live act, DJ, groep	electro, house		http://paramountartists.com/	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/denseandpika', 'youtube': 'https://partyflock.nlhttps://www.youtube.com/user/denseandpika', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/547968961950259'}
Virginia	/artist/38501:Virginia	vrouw	Duitsland	DJ, zangeres			http://ostgut.de/booking/artist/virginia	{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/virginia-dj', 'twitter': 'https://partyflock.nlhttps://twitter.com/VirginiaDJ', 'instagram': 'https://partyflock.nlhttps://www.instagram.com/virginia_live/', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/271128009728'}
Andrew Weatherall	/artist/2501:Andrew-Weatherall	man	Verenigd Koninkrijk	DJ, producer	techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/andrew-weatherall', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/107264935975144'}
DJ T.								
Busy P	/artist/47224:Busy-P	man	Frankrijk	DJ	disco, eclectic, electro			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/busy-p-official', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/41150034704'}
Hunter/Game								
DJ Bus Replacement Service								
Patrick Topping	/artist/80051:Patrick-Topping	man	Verenigd Koninkrijk	DJ	deephouse, house, techhouse, techno			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/patricktopping', 'twitter': 'https://partyflock.nlhttps://twitter.com/Patrick_Topping', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/543739625648970'}
Francesca Lombardo	/artist/70626:Francesca-Lombardo	vrouw	Verenigd Koninkrijk	DJ	deephouse			{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/francesca-lombardo', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/159801807472450'}
Gwenan	/artist/102874:Gwenan	vrouw	Verenigd Koninkrijk	DJ				{'soundcloud': 'https://partyflock.nlhttps://soundcloud.com/gwenans', 'twitter': 'https://partyflock.nlhttps://twitter.com/gwenanspearing?lang=en', 'facebook': 'https://partyflock.nlhttps://www.facebook.com/36904534'}
